labels,,1,10111,10129985,1014,102175,10219774,1029,1066,107461,107738,107812,1088,109,10917,111,111299,1123,11361,1145,115244,11673055,1176,11862129,1196,122356,123831,126041,12665,126894,128145,132680,134,134508,150914,151023,158980,161166,16133137,164642,165527,1670,168379,1826,190,196,2148,227939,22833596,232,239,24415,247,2519,25200879,259321,27476,3032311,305,3080590,322640,333293,33741,3676,3744,3845,4091,4099799,4247235,439176,439197,439258,439378,439498,439829,440103,440120,441447,442106,500,5202,5233914,5255,5284627,53481617,53481628,5429,557,5570,5699,5862,588,5961,5962,6057,60961,6106,611,6137,6140,6262,6274,6287,6288,6305,6306,6426851,6426901,64956,65095,65254,673,67427,67678,68374,69698,69961,7015683,7017195,7028,70630,71464488,736715,7408076,74706,750,754,75810,854019,9085,92258,92865,92919,93072,93176,936,96215,97417,97856,9815514,98280,9903482,99715
Crohn disease,181715.0000,159647600.0,64524.0000,2198298.0,2240931.0000,130289.0000,,482500.0000,481919.0,316023.0000,10649371.0,3217125.0,909874.0000,241916.0000,1249914752.0,336985.0000,761131.0,174353472.0,4713549.0,58349676.0,2446202.0000,5806292.0,279184320.0,4122891.0000,1885203.0000,1749215.0,32855436.0,642505.0000,219103728.0,,282596.0000,,21789652.0,136702032.0,18598844.0,2491101.0,2908601.0,18615138.0,190378.0000,,2815104.0,395327.0,5023300.0,236346.0000,2093299.0,,,1690909.0000,332076.0000,716971520.0,16027138.0000,,216125552.0,11896638.0000,1491093.0000,456050.0000,2349681.0,1022850.0,172482912.0,,238446.0000,1577776.0,,,,2951739.0,,423168.0,1395808.0000,677025.0000,1508650.0,257755.0000,1433712.0000,2753289.0000,9602874.0,5469708.0000,25097288.0,504787.0000,15825256.0,311735.0000,2403360.0000,,,,1168156.0000,163484.0000,7132992.0000,2082086.0000,22971140.0,525558.0000,4263259.0,263988112.0,1917346560.0,469828384.0,259117920.0,1069957.0000,736804544.0,334253248.0,219316800.0,942721920.0,180357408.0,526451328.0,1333161216.0,392009536.0,434180576.0,727920000.0,4714187.0,4283347.0,3923042.0,349519.0000,888595.0,7999420.0000,1244743.0000,43757904.0,1093931.0000,15062357.0000,737913.0000,4095414.0000,336506.0000,,710851.0000,670590.0,2047514.0,625654.0000,2780665.0000,69222800.0000,449387.0,452722.0000,,24008280.0,43132400.0,,586016.0000,,8259748.0,1567793.0000,28856.0000,,,,554092.0000,2141171.0,296522.0000
Crohn disease,226514.0000,162880368.0,,585816.0,1292205.0000,99644.0000,5537606.0000,1269703.0000,361941.0,433659.0000,12914190.0,6203835.0,1982527.0000,50829.0000,1523614848.0,367562.0000,683503.0,253855600.0,4551008.0,27963820.0,10551965.0000,8061097.0,208459488.0,3976360.0000,1093596.0000,1513272.0,48903896.0,92757.0000,142064720.0,,740901.0000,,31129760.0,164443888.0,69739808.0,1754889.0,10935343.0,12968351.0,,804284.0000,5623379.0,892976.0,2281484.0,525680.0000,1353993.0,,,2600245.0000,395911.0000,753587776.0,21574672.0000,,598495552.0,19149494.0000,2352001.0000,1435010.0000,2076031.0,731360.0,276013024.0,150835.0000,528439.0000,1522434.0,,,3220396.0000,460026.0,,886684.0,1013680.0000,479001.0000,1041044.0,429018.0000,37167856.0000,3364693.0000,4440971.0,12756685.0000,17121764.0,3939861.0000,19341980.0,1586624.0000,10275007.0000,,155334.0000,,579182.0000,,2777225.0000,3860919.0000,15524243.0,49072.0000,11048110.0,525453184.0,2161415424.0,593182592.0,289055072.0,251718.0000,619964992.0,375151072.0,376942176.0,987906560.0,259255776.0,696373888.0,942069888.0,486479168.0,370498560.0,654788032.0,4306975.0,2395465.0,11268089.0,757463.0000,1718317.0,27772480.0000,2010656.0000,50299336.0,547986.0000,6297013.0000,1511133.0000,2780651.0000,584323.0000,,3307210.0000,1902153.0,1536144.0,1521888.0000,3198055.0000,198842064.0000,1103794.0,2314593.0000,40439920.0000,32200654.0,134436912.0,76042.0000,627821.0000,,6427677.0,2299259.0000,678104.0000,1164638.0000,82312.0000,,2813681.0000,3033369.0,947865.0000
Crohn disease,308350.0000,79494544.0,,945672.0,2005334.0000,84919.0000,,405301.0000,196857.0,,5331425.0,3754788.0,,78645.0000,1198418688.0,,505852.0,169431408.0,1577708.0,13010401.0,1994440.0000,9727668.0,242639376.0,9012810.0000,,990270.0,40221412.0,314209.0000,167945168.0,13881948.0000,,,13070466.0,43561572.0,19706308.0,1233313.0,3366054.0,6646143.0,80175.0000,1226605.0000,1654835.0,623299.0,649013.0,539298.0000,1251406.0,,,1247095.0000,,687017216.0,5160525.0000,1881120.0000,288465152.0,27140404.0000,,207116.0000,2479881.0,899846.0,178695552.0,174686.0000,47932.0000,779390.0,,,5339306.0000,772051.0,,179456.0,1676145.0000,309397.0000,1150518.0,,2088502.0000,1302183.0000,2443201.0,2739407.0000,9549458.0,864240.0000,52371584.0,519148.0000,6600383.0000,,106098.0000,,386714.0000,,29590184.0000,9237054.0000,11395352.0,302527.0000,3740661.0,345713312.0,1397297536.0,332053440.0,168964336.0,210117.0000,439605184.0,220578576.0,155855920.0,829819392.0,127298088.0,455346560.0,687091200.0,185266416.0,400255360.0,339870304.0,2461898.0,1297854.0,11403329.0,274020.0000,779096.0,25809288.0000,1020679.0000,31000244.0,813385.0000,7876940.0000,914043.0000,661495.0000,151673.0000,,713276.0000,559330.0,1751973.0,174851.0000,227835.0000,68650448.0000,744912.0,659747.0000,,62694912.0,49081488.0,,381088.0000,,5473167.0,358096.0000,392686.0000,165481.0000,150248.0000,,1790534.0000,1049271.0,395675.0000
Crohn disease,217640.0000,113703656.0,,4202736.0,2835978.0000,63878.0000,2781341.0000,529675.0000,761080.0,122294.0000,11113230.0,5244240.0,984777.0000,239767.0000,1200905088.0,530480.0000,320380.0,192982096.0,4074951.0,20233896.0,254616544.0000,14347031.0,241634752.0,8765930.0000,1828805.0000,1535142.0,37088328.0,2704130.0000,141406800.0,11584048.0000,502111.0000,,20448620.0,49206872.0,46128116.0,1139755.0,6378080.0,23746068.0,83956.0000,,3524479.0,932907.0,1710682.0,326285.0000,1568559.0,,,993839.0000,,747203648.0,8495317.0000,,692432960.0,2402154.0000,158002.0000,3194968.0000,2387579.0,818217.0,252029920.0,,297548.0000,1641290.0,,,11589194.0000,1192170.0,,401423.0,2143362.0000,399213.0000,1432828.0,130922.0000,,1844763.0000,3295076.0,5369491.0000,13924606.0,2858601.0000,72054264.0,711483.0000,5095309.0000,,146598.0000,,212513.0000,95193.0000,8690516.0000,26581396.0000,5718398.0,243484.0000,6037545.0,411034336.0,1955289600.0,451163136.0,252998992.0,223375.0000,539940672.0,193833904.0,278381888.0,850279232.0,189437312.0,507582528.0,783297728.0,402808384.0,562752192.0,618265280.0,2091430.0,1123120.0,6576773.0,208761.0000,831736.0,25530516.0000,1697528.0000,39678336.0,539200.0000,18642476.0000,1188093.0000,,343023.0000,,160227.0000,542580.0,2272517.0,371900.0000,423006.0000,155225488.0000,1066148.0,1733951.0000,22584022.0000,19089496.0,26884232.0,,467026.0000,,5472791.0,3020811.0000,597002.0000,84783.0000,130733.0000,,521289.0000,932045.0,705924.0000
Crohn disease,82881.0000,79038992.0,,1220121.0,2154274.0000,,,523371.0000,405140.0,,20815120.0,3766426.0,3714723.0000,175876.0000,1590246656.0,348822.0000,657030.0,168324480.0,2985039.0,7047248.0,27278658.0000,7258168.0,439154432.0,11835383.0000,1667271.0000,1022832.0,39838068.0,599134.0000,102607088.0,,1112669.0000,,24679862.0,131006768.0,21279264.0,2301791.0,4273387.0,20931524.0,96664.0000,,2776141.0,537103.0,11326119.0,253144.0000,1392334.0,,,995097.0000,1229164.0000,726144896.0,8742666.0000,,496510048.0,3639868.0000,,1586355.0000,2180844.0,2118523.0,156422592.0,,,1697938.0,,,16944990.0000,2269807.0,,366586.0,1938070.0000,387488.0000,620315.0,408398.0000,,1323669.0000,6352013.0,5290364.0000,30044076.0,2503167.0000,72992048.0,1053576.0000,8354111.0000,,121726.0000,,262821.0000,104224.0000,,6888974.0000,11205125.0,433899.0000,2406646.0,315891872.0,1973214848.0,535216544.0,246414272.0,213265.0000,677951104.0,145132768.0,281455776.0,893004864.0,179827504.0,577700864.0,993876608.0,373428704.0,561419264.0,625615552.0,6346196.0,3452691.0,10132428.0,202026.0000,1193614.0,11609779.0000,1684631.0000,35644168.0,,8638530.0000,,1419742.0000,344583.0000,,,2482932.0,1108718.0,1300485.0000,387224.0000,98961096.0000,436197.0,1002514.0000,,36666624.0,12986585.0,,255105.0000,,3343256.0,948785.0000,,,436643.0000,,522192.0000,3835805.0,624206.0000
Crohn disease,101926.0000,77533160.0,,2273757.0,2858524.0000,,,338052.0000,648961.0,,11461563.0,3667728.0,1007524.0000,193165.0000,1321219840.0,545439.0000,387716.0,178080656.0,3070272.0,23964776.0,4049666.0000,6479271.0,258396912.0,4450103.0000,525226.0000,904378.0,26888108.0,300234.0000,212376944.0,,516195.0000,,32908812.0,87669960.0,60287524.0,1275128.0,4549085.0,15551351.0,,,3102422.0,553050.0,4065062.0,247177.0000,961764.0,,,1388846.0000,700021.0000,311625632.0,14438266.0000,,552583936.0,34096368.0000,662520.0000,3314946.0000,1721046.0,808070.0,193723856.0,318568.0000,148893.0000,2037203.0,,,1519827.0000,777484.0,,232126.0,1275825.0000,293160.0000,918784.0,384363.0000,33937536.0000,2906172.0000,1843117.0,6842769.0000,9775064.0,1101210.0000,1676376.0,756261.0000,5934669.0000,,213591.0000,,,329935.0000,62985752.0000,5519176.0000,5850757.0,188703.0000,5455407.0,477371200.0,1881417344.0,306370944.0,166710736.0,895063.0000,388354176.0,125218784.0,168218464.0,538380096.0,169949040.0,547123456.0,647414080.0,305679040.0,392903264.0,384573216.0,2651893.0,2055535.0,12216886.0,408041.0000,915304.0,19772836.0000,2773586.0000,59337256.0,1420091.0000,16327280.0000,588728.0000,2781026.0000,540281.0000,,281724.0000,1423942.0,1628595.0,508976.0000,2551189.0000,116232600.0000,1103996.0,1251342.0000,,19540068.0,89216392.0,,325204.0000,,6555449.0,2979391.0000,681852.0000,,,,434161.0000,3848462.0,876153.0000
Crohn disease,,71225704.0,,552366.0,2771823.0000,,2208485.0000,374143.0000,276710.0,117555.0000,7307025.0,3078732.0,1728433.0000,416101.0000,1671650432.0,439591.0000,542621.0,250602432.0,4320846.0,1788492.0,9701303.0000,4033903.0,184591856.0,16863620.0000,910078.0000,2453259.0,38164872.0,,104197064.0,,372940.0000,,20980880.0,89842408.0,30026848.0,822284.0,4436450.0,13549393.0,134738.0000,,4807727.0,541996.0,1024884.0,210814.0000,1327255.0,469304.0000,,,,559389952.0,14321822.0000,,406925920.0,174910512.0000,,2595364.0000,2828256.0,1194711.0,170341072.0,,249198.0000,1892543.0,,,,921192.0,,450844.0,784856.0000,378070.0000,2374673.0,,76796208.0000,1271948.0000,7540803.0,4734970.0000,16797312.0,2645906.0000,2682564.0,674246.0000,739375.0000,3159706.0000,,,740699.0000,,75487376.0000,10352626.0000,246029024.0,,4255394.0,382628608.0,1769698304.0,285862272.0,203369824.0,187170.0000,351251808.0,197671760.0,164261200.0,922418816.0,151425664.0,470606368.0,619823552.0,249247536.0,504399424.0,370550880.0,2432833.0,1879800.0,5624887.0,,704309.0,45225852.0000,650384.0000,34144808.0,3083701.0000,12228086.0000,900544.0000,1382765.0000,314075.0000,,1267481.0000,1234571.0,1082633.0,550628.0000,501900.0000,148602688.0000,784985.0,1816250.0000,30223942.0000,16315133.0,4874865.0,,319881.0000,,5157514.0,657421.0000,,993871.0000,138554.0000,,1108200.0000,967941.0,784445.0000
Crohn disease,251543.0000,35194544.0,,651084.0,2410025.0000,,,328867.0000,374799.0,,10265927.0,462975.0,,,834563136.0,,552507.0,104554240.0,3659616.0,48585900.0,223344928.0000,7103629.0,201491392.0,8369902.0000,721347.0000,1514556.0,39077396.0,2530227.0000,211991504.0,3409073.0000,568852.0000,,12284266.0,118126384.0,28593132.0,1194518.0,2239827.0,16309766.0,68161.0000,,4310943.0,396660.0,5489949.0,,1050343.0,269484.0000,,2505155.0000,,446614048.0,,,209841792.0,75670432.0000,81927.0000,1203094.0000,2909361.0,284124.0,101364872.0,,,2643650.0,,,,1366815.0,,455165.0,437310.0000,437734.0000,1003552.0,,,1968479.0000,3653182.0,,11955664.0,684904.0000,10742738.0,,143009.0000,18230496.0000,,,,83350.0000,25349268.0000,72211376.0000,15985184.0,,2915421.0,231507136.0,1443579136.0,278109184.0,156327072.0,78572.0000,388904832.0,213846352.0,142033376.0,804349440.0,88319912.0,619631296.0,674627136.0,261070064.0,426717888.0,438891200.0,2406211.0,3219113.0,19286564.0,201202.0000,655527.0,12169157.0000,615457.0000,20780392.0,828211.0000,12656448.0000,1739830.0000,2453251.0000,567142.0000,,,756867.0,542966.0,335250.0000,603447.0000,84382136.0000,513347.0,641353.0000,,16827954.0,210440992.0,,433678.0000,,4877948.0,1126601.0000,,139784.0000,,,801050.0000,1468225.0,406685.0000
Crohn disease,231670.0000,349245056.0,,9249562.0,3808726.0000,81839.0000,,776245.0000,843104.0,161100.0000,25362746.0,2425394.0,2726775.0000,243238.0000,1706583040.0,306820.0000,936841.0,112103624.0,4401902.0,74333976.0,14584317.0000,7418046.0,373015136.0,23435252.0000,2241777.0000,1948935.0,34880368.0,400688.0000,322160064.0,,589109.0000,,27647972.0,44566772.0,44195188.0,2531270.0,7770383.0,14137657.0,118266.0000,,2972295.0,466535.0,12938404.0,362015.0000,1565497.0,,,1778250.0000,1258137.0000,493196704.0,9440079.0000,,481358432.0,6209004.0000,1048148.0000,824605.0000,2591727.0,5647932.0,239603312.0,323295.0000,596467.0000,5016821.0,,,19989800.0000,1841763.0,,453016.0,1977824.0000,923648.0000,2403084.0,690011.0000,,1541775.0000,11904397.0,10704289.0000,9538855.0,3938198.0000,14784277.0,1302550.0000,,,,,1388566.0000,357180.0000,4636760.0000,5905046.0000,22302040.0,786788.0000,6050203.0,450128192.0,1825796736.0,545373760.0,399951584.0,313339.0000,710487296.0,293941920.0,321590752.0,1064748608.0,172133472.0,1767546624.0,1087382272.0,448402592.0,582439488.0,657897024.0,7806426.0,4077384.0,15889053.0,515824.0000,1182033.0,37459600.0000,1755210.0000,51905908.0,263955.0000,50259536.0000,1852553.0000,4056383.0000,2764716.0000,,1875712.0000,2130668.0,3468514.0,723040.0000,5318185.0000,106862112.0000,847620.0,5579985.0000,,27096672.0,260399472.0,100219.0000,541295.0000,,6184746.0,7265912.0000,3611713.0000,,,,644224.0000,880811.0,772214.0000
Crohn disease,,44891644.0,,2189058.0,1169735.0000,,,,763744.0,,6420301.0,1114126.0,,,884217280.0,,411294.0,116671728.0,3074936.0,36673468.0,849987904.0000,3308204.0,235966544.0,,,1430411.0,28906176.0,1636834.0000,138016944.0,,265539.0000,,21801796.0,56615064.0,30019832.0,930811.0,2273547.0,15173183.0,125476.0000,4282645.0000,1497535.0,790675.0,2537209.0,243041.0000,1117008.0,,,,217268.0000,733915904.0,7026404.0000,,538933824.0,5983212.0000,146881.0000,,2469280.0,561623.0,96719560.0,,,1117492.0,,,44121540.0000,764405.0,,384125.0,,,1532446.0,77054.0000,282174.0000,854105.0000,5427762.0,,26322688.0,3460358.0000,1564451.0,534638.0000,1475322.0000,,,,337247.0000,,44425176.0000,199979792.0000,21670958.0,,2048957.0,463011552.0,1336444928.0,323566784.0,188007488.0,144330.0000,355661024.0,124814520.0,142098624.0,695847424.0,128087600.0,351620512.0,640498944.0,230894512.0,380615264.0,321545088.0,1457669.0,1552716.0,2662327.0,202569.0000,525554.0,27189244.0000,1082125.0000,21769246.0,1014215.0000,26281978.0000,,1575765.0000,,,207401.0000,1581867.0,1025268.0,216451.0000,,58086580.0000,721779.0,1675426.0000,,15453618.0,125631328.0,,216956.0000,,2720319.0,1936253.0000,289016.0000,,125254.0000,,1222167.0000,1541644.0,324031.0000
Crohn disease,144718.0000,36943556.0,61482.0000,1772552.0,2297323.0000,,2560320.0000,522204.0000,1800556.0,,7809404.0,2091431.0,993620.0000,276174.0000,1299827328.0,600898.0000,473716.0,168673120.0,3545784.0,24182084.0,422985632.0000,10727849.0,251630176.0,2597497.0000,1852265.0000,1131976.0,37591704.0,284110.0000,119197432.0,,322099.0000,79918.0000,35885504.0,149321840.0,67964840.0,1462072.0,4996862.0,27003044.0,120046.0000,,5342610.0,725080.0,1375066.0,257129.0000,1409308.0,231426.0000,,1533798.0000,732232.0000,636279488.0,18328232.0000,,704647232.0,1908590.0000,77797.0000,597205.0000,2489984.0,809718.0,222510544.0,,216163.0000,1881049.0,,,16572683.0000,1302206.0,,163748.0,3304838.0000,346663.0000,1543757.0,,,1386540.0000,2641059.0,5508922.0000,15772102.0,1872834.0000,4838647.0,732331.0000,9824942.0000,942485.0000,221729.0000,,200965.0000,,14837491.0000,93757312.0000,3818916.0,136271.0000,4599913.0,545317760.0,2304299264.0,426324224.0,213677040.0,262487.0000,452047264.0,131488984.0,234186896.0,744770944.0,190109168.0,481954208.0,700683392.0,400264704.0,431280576.0,515691456.0,2156711.0,2352421.0,10459286.0,292925.0000,1295456.0,31430876.0000,1482148.0000,48431116.0,1573235.0000,11636666.0000,771128.0000,2356246.0000,438966.0000,,479536.0000,2379521.0,840066.0,637874.0000,264614.0000,161113040.0000,1082462.0,1533912.0000,28070196.0000,20456780.0,39804580.0,74178.0000,427729.0000,,7590518.0,1743075.0000,710229.0000,,91404.0000,73023.0000,119747.0000,3043551.0,877221.0000
Crohn disease,119633.0000,97533664.0,,12965803.0,,87545.0000,6122312.0000,1668760.0000,1384325.0,488584.0000,11757363.0,3134549.0,2962456.0000,360507.0000,1738522240.0,1182634.0000,586729.0,530966560.0,7944644.0,15179513.0,54585092.0000,26059920.0,104792008.0,5604718.0000,1670331.0000,2453154.0,44774760.0,2425438.0000,131348256.0,,342499.0000,142731.0000,66088672.0,340741504.0,56054100.0,1735460.0,7094137.0,30993996.0,216371.0000,,4540881.0,1932334.0,1209583.0,382949.0000,2040279.0,,,1941108.0000,405063.0000,611129344.0,31808670.0000,,679675328.0,269615360.0000,393008.0000,517970.0000,3121492.0,306648.0,167332736.0,,247730.0000,4086336.0,,,135691.0000,535538.0,,490421.0,3234950.0000,564979.0000,1399625.0,298812.0000,,1492286.0000,3933248.0,5594408.0000,16581841.0,1115211.0000,8668931.0,1726007.0000,21148168.0000,,96236.0000,,175676.0000,,8092524.0000,12414700.0000,8162824.0,,2806368.0,553699200.0,1844921344.0,306790720.0,334966368.0,509474.0000,487478464.0,122474800.0,222640384.0,788012672.0,156533568.0,416529152.0,658277568.0,212353232.0,358078240.0,639589504.0,2167911.0,2160807.0,13879548.0,814560.0000,1243855.0,77641864.0000,1428141.0000,40642548.0,159363.0000,56302152.0000,1473787.0000,2574614.0000,321372.0000,,760316.0000,2072181.0,1348328.0,1287538.0000,559306.0000,144976592.0000,780582.0,2058614.0000,108859984.0000,17264342.0,14617483.0,,750218.0000,,3317638.0,2562263.0000,601284.0000,,,130362.0000,1859311.0000,2916381.0,482734.0000
Crohn disease,303858.0000,217496528.0,30253.0000,3708413.0,2254795.0000,80376.0000,16431899.0000,851311.0000,489253.0,76828.0000,12156431.0,2736371.0,709452.0000,453613.0000,1453813760.0,822374.0000,728861.0,148405200.0,4370375.0,12989706.0,50611396.0000,7617479.0,257163952.0,3615104.0000,1516930.0000,1746790.0,33445822.0,,160459984.0,,224467.0000,,20196564.0,40226932.0,79831448.0,1800674.0,6675442.0,17163676.0,121953.0000,212896.0000,3881275.0,663178.0,1701309.0,412049.0000,1053567.0,350799.0000,,719181.0000,489738.0000,810672192.0,9995093.0000,,494819808.0,79345112.0000,151263.0000,588835.0000,1909638.0,1047171.0,157253568.0,,303037.0000,1131730.0,,,2076523.0000,887312.0,,104689.0,1477033.0000,465515.0000,1359950.0,259096.0000,37394016.0000,2134012.0000,5639235.0,9895194.0000,9093472.0,3444518.0000,19997286.0,509302.0000,1038492.0000,,,,1208777.0000,67083.0000,8805992.0000,4267449.0000,85628560.0,503775.0000,7685147.0,427554240.0,2482471168.0,386914912.0,317869568.0,3324189.0000,550320192.0,140747984.0,306203200.0,1023366272.0,181862928.0,589646400.0,770067392.0,437945056.0,551252736.0,588048064.0,3699633.0,1773858.0,7974056.0,309661.0000,947949.0,22033724.0000,3666176.0000,69834608.0,689600.0000,23106884.0000,1006591.0000,2485115.0000,614407.0000,,106348.0000,859601.0,1637465.0,1527008.0000,210143.0000,129292920.0000,1500761.0,1818700.0000,105692176.0000,22946960.0,10531317.0,,441477.0000,,7858437.0,1834036.0000,578025.0000,,72249.0000,401855.0000,536852.0000,555063.0,1052509.0000
Crohn disease,155135.0000,77561920.0,,2399173.0,2897099.0000,81193.0000,4259406.0000,606398.0000,751314.0,118764.0000,7865257.0,5415772.0,1107565.0000,631067.0000,1164151936.0,448845.0000,512582.0,180576720.0,4170323.0,34297328.0,3960724.0000,7320899.0,171112112.0,2592721.0000,1430211.0000,1710538.0,37714112.0,1288452.0000,141474192.0,,904604.0000,,35543780.0,39279880.0,46943460.0,1074972.0,4702855.0,21413766.0,127364.0000,290171.0000,8194460.0,686457.0,1842046.0,707315.0000,1589778.0,,,2003551.0000,226896.0000,552595136.0,12258273.0000,,392726016.0,8252158.0000,536211.0000,1046969.0000,2637195.0,3352341.0,239122576.0,,304607.0000,2378148.0,,,2260027.0000,871651.0,,702310.0,3585348.0000,459439.0000,1409285.0,326924.0000,1067078.0000,1915027.0000,14604121.0,6656376.0000,11224469.0,1492551.0000,16203112.0,396172.0000,18409828.0000,,143800.0000,,312889.0000,136961.0000,8563320.0000,2680295.0000,5136215.0,192570.0000,4150102.0,487058272.0,1667198208.0,306906880.0,215685280.0,3459219.0000,405651072.0,145893936.0,154178080.0,729189248.0,167526848.0,536958144.0,606046080.0,297086816.0,442192032.0,437851136.0,1790650.0,1369009.0,12073210.0,634528.0000,891092.0,27331902.0000,1678013.0000,47921156.0,741523.0000,14254386.0000,1441478.0000,2166451.0000,453295.0000,,1207022.0000,1333012.0,1344304.0,741170.0000,1376272.0000,259868288.0000,1272394.0,3284027.0000,39619664.0000,18573328.0,73678288.0,,571173.0000,,7841199.0,1742570.0000,518687.0000,152980.0000,167446.0000,,176946.0000,2234142.0,864897.0000
Crohn disease,199136.0000,245007296.0,56863.0000,1244145.0,754529.0000,149667.0000,,416180.0000,1271139.0,113059.0000,7296372.0,5071139.0,939697.0000,311219.0000,1479606016.0,434411.0000,528564.0,217935264.0,4374603.0,27199336.0,39309608.0000,4020950.0,254099312.0,8522987.0000,869873.0000,1299869.0,45719488.0,916931.0000,117063320.0,,800641.0000,,35250448.0,51248460.0,51940932.0,1462967.0,4179209.0,24181308.0,115292.0000,3237182.0000,5568686.0,957649.0,2296240.0,616854.0000,2216432.0,,,2446064.0000,499183.0000,597176960.0,19577882.0000,,684432576.0,28869302.0000,57946.0000,3012621.0000,3059877.0,861365.0,256238432.0,,197252.0000,2752286.0,,,20999536.0000,1372890.0,,620477.0,3172327.0000,538500.0000,1309806.0,104623.0000,183991.0000,1621902.0000,7160689.0,5840776.0000,14373795.0,2707086.0000,38834492.0,407168.0000,7928305.0000,222299.0000,147863.0000,,1089783.0000,,29792954.0000,10805654.0000,176452448.0,105463.0000,5204342.0,531460256.0,2081363200.0,321425152.0,177833376.0,438544.0000,470530368.0,214747696.0,162164240.0,763946944.0,229597712.0,494457568.0,773916544.0,345278496.0,437440544.0,461366912.0,2730260.0,1459892.0,12869331.0,507177.0000,1094752.0,33559200.0000,2892798.0000,45935832.0,1561219.0000,15191583.0000,1167934.0000,2337670.0000,386774.0000,,209385.0000,1753016.0,2280495.0,473414.0000,398389.0000,174290576.0000,778579.0,1954403.0000,,22779668.0,67254608.0,,609878.0000,,7387971.0,660602.0000,331101.0000,403071.0000,148160.0000,,,1974839.0,760716.0000
